sep=,
"Time","CompleteJob (INTERNAL)","CompleteJob (NOT_FOUND)","CreateProcessInstance (NOT_FOUND)","ActivateJobs (OK)","CompleteJob (OK)","CreateProcessInstance (OK)","DeployResource (OK)","FailJob (OK)","Topology (OK)","ActivateJobs (RESOURCE_EXHAUSTED)","CreateProcessInstance (RESOURCE_EXHAUSTED)","Total requests completed"
2024-02-14 22:07:00,0,0,0,2.50,111,0,0,0,0,0.200,0.100,114
2024-02-14 22:07:10,0,0,0,2.60,102,0,0,0,0,0.200,0,105
2024-02-14 22:07:20,0,0,0,2.60,129,0,0,0,0,0.200,0,132
2024-02-14 22:07:30,0,0,0,1.10,104,0,0,0,0,0.100,0,105
2024-02-14 22:07:40,0,0,0,2.10,98.3,0,0,0,0,0.200,0,101
2024-02-14 22:07:50,0,0,0,2.20,103,0,0,0,0,0.200,0,105
2024-02-14 22:08:00,0,0,0,2.10,98.3,0,0,0,0,0.200,0,101
2024-02-14 22:08:10,0,0,0,1.90,89.3,0,0,0,0,0.200,0,91.4
2024-02-14 22:08:20,0,0,0,2,93.8,0,0,0,0,0.200,0,96
2024-02-14 22:08:30,0,0,0,1.60,75.8,0,0,0,0,0.200,0,77.6
2024-02-14 22:08:40,0,0,0,1.70,80.3,0,0,0,0,0.200,0,82.2
2024-02-14 22:08:50,0,0,0,1.80,70.7,0,0,0,0,0.200,0,72.7
2024-02-14 22:09:00,0,0,0,1.40,80.9,0.200,0,0,0,0.200,0,82.7
2024-02-14 22:09:10,0,0,0,0.900,44.3,0,0,0,0,0.200,0,45.4
2024-02-14 22:09:20,0,0,0,1.60,48.3,0,0,0,0,0.200,0,50.1
2024-02-14 22:09:30,0,0,0,2.80,112,0,0,0,0,0.200,0,115
2024-02-14 22:09:40,0,0,0,1.50,64.5,0,0,0,0,0.200,0,66.2
2024-02-14 22:09:50,0,9,0,1.30,104,0,0,0,0,0.100,0,114
2024-02-14 22:10:00,0,0,0,1.40,66.8,0,0,0,0,0.200,0,68.4
2024-02-14 22:10:10,0,0,0,2.40,112,0,0,0,0,0.200,0,114
2024-02-14 22:10:20,0,0,0,2.40,112,0,0,0,0,0.200,0,114
2024-02-14 22:10:30,0,0,0,2,93.8,0,0,0,0,0.200,0,96
2024-02-14 22:10:40,0,0,0,1.80,84.8,0,0,0,0,0.200,0,86.8
2024-02-14 22:10:50,0,0,0,1.90,61.2,0,0,0,0,0.200,0,63.3
2024-02-14 22:11:00,0,0,0,1.60,78.2,0.200,0,0,0,0.200,0,80.2
2024-02-14 22:11:10,0,0,0,1.90,77.1,0,0,0,0,0.200,0,79.2
2024-02-14 22:11:20,0,0,0,1.80,86.2,0,0,0,0,0.200,0,88.2
2024-02-14 22:11:30,0,0,0,0.900,78.9,0,0,0,0,0.100,0,79.9
2024-02-14 22:11:40,0,0,0,2.30,107,0,0,0,0,0.200,0,110
2024-02-14 22:11:50,0,0,0,3,139,0,0,0,0,0.200,0,142
2024-02-14 22:12:00,0,0,0,2.20,103,0,0,0,0,0.200,0,105
2024-02-14 22:12:10,0,0,0,2.50,116,0,0,0,0,0.200,0,119
2024-02-14 22:12:20,0,0,0,2.30,106,0,0,0,0,0.200,0,109
2024-02-14 22:12:30,0,0,0,2.50,76.6,0,0,0,0,0.200,0,79.3
2024-02-14 22:12:40,0,0,0,1.90,84.1,0,0,0,0,0.200,0,86.2
2024-02-14 22:12:50,0,0,0,1.40,98.2,0,0,0,0,0.200,0,99.8
2024-02-14 22:13:00,0,0,0,2.10,91.5,0.100,0,0,0,0.200,0.100,94.0
2024-02-14 22:13:10,0,0,0,1.20,52.3,0,0,0,0,0.100,0,53.6
2024-02-14 22:13:20,0,0,0,1.10,71.3,0,0,0,0,0.200,0,72.6
2024-02-14 22:13:30,0,0,0,1.70,80.3,0,0,0,0,0.200,0,82.2
2024-02-14 22:13:40,0,0,0,1.50,68.8,0,0,0,0,0.200,0,70.5
2024-02-14 22:13:50,0,0,0,1.70,80.3,0,0,0,0,0.200,0,82.2
2024-02-14 22:14:00,0,0,0,1.60,54.8,0,0,0,0,0.200,0,56.6
2024-02-14 22:14:10,0,0,0,1.30,73,0,0,0,0,0.200,0,74.5
2024-02-14 22:14:20,0,0,0,1.80,75.8,0,0,0,0,0.200,0,77.8
2024-02-14 22:14:30,0,0,0,0.700,41.7,0,0,0,0,0.100,0,42.5
2024-02-14 22:14:40,0,0,0,1.50,75.8,0,0,0,0,0.200,0,77.5
2024-02-14 22:14:50,0,0,0,2.10,95,0,0,0,0,0.200,0,97.3
2024-02-14 22:15:00,0,0,0,2.20,99.9,0.200,0,0,0,0.200,0,103
2024-02-14 22:15:10,0,0,0,1.60,75.1,0,0,0,0,0.200,0,76.9
2024-02-14 22:15:20,0,0,0,0.800,39.3,0,0,0,0,0.200,0,40.3
2024-02-14 22:15:30,0,0,0,1.90,88.2,0,0,0,0,0.200,0,90.3
2024-02-14 22:15:40,0,0,0,1.70,78.4,0,0,0,0,0.200,0,80.3
2024-02-14 22:15:50,0,0,0,1.60,71.4,0,0,0,0,0.200,0,73.2
2024-02-14 22:16:00,0,0,0,1.40,54,0,0,0,0,0.100,0,55.5
2024-02-14 22:16:10,0,0,0,1.30,64.5,0,0,0,0,0.200,0,66
2024-02-14 22:16:20,0,0,0,1.30,68.1,0,0,0,0,0.200,0,69.6
2024-02-14 22:16:30,0,0,0,1.40,66.3,0,0,0,0,0.200,0,67.9
2024-02-14 22:16:40,0,0,0,1.60,41.8,0,0,0,0,0.200,0,43.6
2024-02-14 22:16:50,0,0,0,1.20,55.7,0,0,0,0,0.200,0,57.1
2024-02-14 22:17:00,0,0,0,0.700,65.7,0.100,0,0,0,0.100,0.100,66.7
2024-02-14 22:17:10,0,0,0,1.20,57.3,0,0,0,0,0.200,0,58.7
2024-02-14 22:17:20,0,0,0,1.50,70.3,0,0,0,0,0.200,0,72
2024-02-14 22:17:30,0,0,0,1.50,63.3,0,0,0,0,0.100,0,64.9
2024-02-14 22:17:40,0,0,0,2,91.2,0,0,0,0,0.200,0,93.4
2024-02-14 22:17:50,0,0,0,1.50,67.2,0,0,0,0,0.200,0,68.9
2024-02-14 22:18:00,0,0,0,1.20,53.1,0,0,0,0,0.200,0,54.5
2024-02-14 22:18:10,0,0,0,1.40,34.3,0,0,0,0,0.200,0,35.9
2024-02-14 22:18:20,0,0,0,1.20,44.2,0,0,0,0,0.200,0,45.6
2024-02-14 22:18:30,0,0,0,0.400,61.2,0,0,0,0,0.100,0,61.7
2024-02-14 22:18:40,0,0,0,2.10,84.6,0,0,0,0,0.100,0,86.8
2024-02-14 22:18:50,0,0,0,1.80,72.9,0,0,0,0,0.200,0,74.9
2024-02-14 22:19:00,0,0,0,0.700,27.8,0.200,0,0,0,0.100,0,28.8
2024-02-14 22:19:10,0,0,0,13,130,0,0,0,0,0,0,143
2024-02-14 22:19:20,0,0,0,13.3,119,0,0,0,0,0,0,132
2024-02-14 22:19:30,0,0,0,13.9,112,0,0,0,0,0,0,126
2024-02-14 22:19:40,0,0,0,13,95.9,0,0,0,0,0,0,109
2024-02-14 22:19:50,0,0,0,13.5,85.4,0,0,0,0,0,0,98.9
2024-02-14 22:20:00,0,0,0,13.4,72.2,0,0,0,0,0,0,85.6
2024-02-14 22:20:10,0,0,0,13.8,60.7,0,0,0,0,0,0,74.5
2024-02-14 22:20:20,0,0.800,0,9,41.6,0,0,0,0,0,0,51.4
2024-02-14 22:20:30,0,0,0,5.70,32.1,0,0,0,0,0,0,37.8
2024-02-14 22:20:40,0,0,0,3.20,21.5,0,0,0,0,0,0,24.7
2024-02-14 22:20:50,0,0,0,2.20,15.2,0,0,0,0,0,0,17.4
2024-02-14 22:21:00,0,0,0,1.80,11.3,0.200,0,0,0,0,0,13.3
2024-02-14 22:21:10,0,0,0,3,12.7,0,0,0,0,0,0,15.7
2024-02-14 22:21:20,0,0,0,2.60,12.8,0,0,0,0,0,0,15.4
2024-02-14 22:21:30,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:21:40,0,0,0,2.10,11.2,0,0,0,0,0,0,13.3
2024-02-14 22:21:50,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:22:00,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:22:10,0,0,0,1.40,11.2,0,0,0,0,0,0,12.6
2024-02-14 22:22:20,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:22:30,0,0,0,1.60,11.4,0,0,0,0,0,0,13
2024-02-14 22:22:40,0,0,0,2.30,12.6,0,0,0,0,0,0,14.9
2024-02-14 22:22:50,0,0.700,0,3.30,12.8,0,0,0,0,0,0,16.8
2024-02-14 22:23:00,0,0,0,2.20,8.80,0.100,0,0,0,0,0,11.1
2024-02-14 22:23:10,0,0,0,3.20,12.8,0.100,0,0,0,0,0,16.1
2024-02-14 22:23:20,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-14 22:23:30,0,0,0,2.90,11.2,0,0,0,0,0,0,14.1
2024-02-14 22:23:40,0,0,0,2.90,12.8,0,0,0,0,0,0,15.7
2024-02-14 22:23:50,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-14 22:24:00,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-14 22:24:10,0,0,0,2.90,11.4,0,0,0,0,0,0,14.3
2024-02-14 22:24:20,0,0,0,1.90,12.6,0,0,0,0,0,0,14.5
2024-02-14 22:24:30,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-14 22:24:40,0,0,0,3,12.8,0,0,0,0,0,0,15.8
2024-02-14 22:24:50,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-14 22:25:00,0,0,0,1.20,7.20,0,0,0,0,0,0,8.40
2024-02-14 22:25:10,0,0,0,2.90,12,0.200,0,0,0,0,0,15.1
2024-02-14 22:25:20,0,0,0,3,11.3,0,0,0,0,0,0,14.3
2024-02-14 22:25:30,0,0,0,2.90,12.7,0,0,0,0,0,0,15.6
2024-02-14 22:25:40,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-14 22:25:50,0,0,0,3.10,12,0,0,0,0,0,0,15.1
2024-02-14 22:26:00,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-14 22:26:10,0,0,0,3.20,12.1,0,0,0,0,0,0,15.3
2024-02-14 22:26:20,0,0,0,3,11.9,0,0,0,0,0,0,14.9
2024-02-14 22:26:30,0,0,0,2.90,12.8,0,0,0,0,0,0,15.7
2024-02-14 22:26:40,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-14 22:26:50,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-14 22:27:00,0,0,0,2.20,9.60,0,0,0,0,0,0,11.8
2024-02-14 22:27:10,0,0,0,2.60,10.4,0.200,0,0,0,0,0,13.2
2024-02-14 22:27:20,0,0.100,0,2.90,12.8,0,0,0,0,0,0,15.8
2024-02-14 22:27:30,0,0,0,1.40,11.2,0,0,0,0,0,0,12.6
2024-02-14 22:27:40,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:27:50,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:28:00,0,0,0,1.50,11.2,0,0,0,0,0,0,12.7
2024-02-14 22:28:10,0,0,0,2.90,12.8,0,0,0,0,0,0,15.7
2024-02-14 22:28:20,0,0.100,0,3.20,12.8,0,0,0,0,0,0,16.1
2024-02-14 22:28:30,0,0,0,1.80,12.8,0,0,0,0,0,0,14.6
2024-02-14 22:28:40,0,0,0,1.60,11.4,0,0,0,0,0,0,13
2024-02-14 22:28:50,0,0,0,1.40,12.6,0,0,0,0,0,0,14
2024-02-14 22:29:00,0,0,0,1.60,12,0,0,0,0,0,0,13.6
2024-02-14 22:29:10,0,0,0,2.40,9.60,0.200,0,0,0,0,0,12.2
2024-02-14 22:29:20,0,0,0,3.10,12.1,0,0,0,0,0,0,15.2
2024-02-14 22:29:30,0,0,0,2.10,11.9,0,0,0,0,0,0,14
2024-02-14 22:29:40,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:29:50,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:30:00,0,0,0,1.50,11.2,0,0,0,0,0,0,12.7
2024-02-14 22:30:10,0,0,0,1.50,12.8,0,0,0,0,0,0,14.3
2024-02-14 22:30:20,0,0,0,1.60,12.7,0,0,0,0,0,0,14.3
2024-02-14 22:30:30,0,0,0,2.20,11.3,0,0,0,0,0,0,13.5
2024-02-14 22:30:40,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-14 22:30:50,0,0,0,3.20,12.1,0,0,0,0,0,0,15.3
2024-02-14 22:31:00,0,0,0,2.70,11.9,0,0,0,0,0,0,14.6
2024-02-14 22:31:10,0,0,0,2.20,8.80,0.200,0,0,0,0,0,11.2
2024-02-14 22:31:20,0,0,0,3,12.8,0,0,0,0,0,0,15.8
2024-02-14 22:31:30,0,0,0,2.40,12.8,0,0,0,0,0,0,15.2
2024-02-14 22:31:40,0,0,0,2.20,12.8,0,0,0,0,0,0,15
2024-02-14 22:31:50,0,0,0,2.80,11.2,0,0,0,0,0,0,14
2024-02-14 22:32:00,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-14 22:32:10,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-14 22:32:20,0,0.100,0,3.30,12.8,0,0,0,0,0,0,16.2
2024-02-14 22:32:30,0,0,0,2.80,11.2,0,0,0,0,0,0,14
2024-02-14 22:32:40,0,0,0,3,12.8,0,0,0,0,0,0,15.8
2024-02-14 22:32:50,0,0,0,1.80,12.8,0,0,0,0,0,0,14.6
2024-02-14 22:33:00,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:33:10,0,0,0,1.90,7.30,0.200,0,0,0,0,0,9.40
2024-02-14 22:33:20,0,0,0,2.80,11.9,0,0,0,0,0,0,14.7
2024-02-14 22:33:30,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:33:40,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:33:50,0,0,0,1.40,11.2,0,0,0,0,0,0,12.6
2024-02-14 22:34:00,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:34:10,0,0,0,1.60,11.4,0,0,0,0,0,0,13
2024-02-14 22:34:20,0,0,0,1.40,12.6,0,0,0,0,0,0,14
2024-02-14 22:34:30,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:34:40,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:34:50,0,0,0,1.40,11.2,0,0,0,0,0,0,12.6
2024-02-14 22:35:00,0,0,0,2,12.8,0,0,0,0,0,0,14.8
2024-02-14 22:35:10,0,0,0,2.10,8.80,0.200,0,0,0,0,0,11.1
2024-02-14 22:35:20,0,0,0,3,12.8,0,0,0,0,0,0,15.8
2024-02-14 22:35:30,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:35:40,0,0,0,3.10,11.3,0,0,0,0,0,0,14.4
2024-02-14 22:35:50,0,0,0,3,12.7,0,0,0,0,0,0,15.7
2024-02-14 22:36:00,0,0,0,3.10,12.1,0,0,0,0,0,0,15.2
2024-02-14 22:36:10,0,0,0,2.90,11.9,0,0,0,0,0,0,14.8
2024-02-14 22:36:20,0,0,0,3,12.8,0,0,0,0,0,0,15.8
2024-02-14 22:36:30,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-14 22:36:40,0,0,0,1.50,11.3,0,0,0,0,0,0,12.8
2024-02-14 22:36:50,0,0,0,1.50,12.7,0,0,0,0,0,0,14.2
2024-02-14 22:37:00,0,0,0,1.80,12.8,0,0,0,0,0,0,14.6
2024-02-14 22:37:10,0,0,0,2.20,8.80,0.200,0,0,0,0,0,11.2
2024-02-14 22:37:20,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-14 22:37:30,0,0,0,3,12.8,0,0,0,0,0,0,15.8
2024-02-14 22:37:40,0,0,0,3.20,11.4,0,0,0,0,0,0,14.6
2024-02-14 22:37:50,0,0,0,2.60,12.6,0,0,0,0,0,0,15.2
2024-02-14 22:38:00,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-14 22:38:10,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-14 22:38:20,0,0,0,2.80,11.2,0,0,0,0,0,0,14
2024-02-14 22:38:30,0,0,0,2,12.8,0,0,0,0,0,0,14.8
2024-02-14 22:38:40,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:38:50,0,0,0,1.40,11.2,0,0,0,0,0,0,12.6
2024-02-14 22:39:00,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:39:10,0,0,0,1.40,8,0.200,0,0,0,0,0,9.60
2024-02-14 22:39:20,0,0,0,3,12.8,0,0,0,0,0,0,15.8
2024-02-14 22:39:30,0,0,0,2.40,11.2,0,0,0,0,0,0,13.6
2024-02-14 22:39:40,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:39:50,0,0,0,1.80,12.8,0,0,0,0,0,0,14.6
2024-02-14 22:40:00,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-14 22:40:10,0,0,0,2.90,11.2,0,0,0,0,0,0,14.1
2024-02-14 22:40:20,0,0,0,2.10,12.8,0,0,0,0,0,0,14.9
2024-02-14 22:40:30,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:40:40,0,0,0,1.40,11.2,0,0,0,0,0,0,12.6
2024-02-14 22:40:50,0,0,0,2.40,12.8,0,0,0,0,0,0,15.2
2024-02-14 22:41:00,0,0,0,2.80,12.8,0,0,0,0,0,0,15.6
2024-02-14 22:41:10,0,0,0,2,8,0.100,0,0,0,0,0,10.1
2024-02-14 22:41:20,0,0,0,3,12.8,0.100,0,0,0,0,0,15.9
2024-02-14 22:41:30,0,0,0,1.50,11.2,0,0,0,0,0,0,12.7
2024-02-14 22:41:40,0,0,0,1.50,12.8,0,0,0,0,0,0,14.3
2024-02-14 22:41:50,0,0,0,2.30,12.8,0,0,0,0,0,0,15.1
2024-02-14 22:42:00,0,0,0,2.40,11.3,0,0,0,0,0,0,13.7
2024-02-14 22:42:10,0,0,0,1.50,12.7,0,0,0,0,0,0,14.2
2024-02-14 22:42:20,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:42:30,0,0,0,3,11.3,0,0,0,0,0,0,14.3
2024-02-14 22:42:40,0,0,0,2.80,12.7,0,0,0,0,0,0,15.5
2024-02-14 22:42:50,0,0,0,3,12.8,0,0,0,0,0,0,15.8
2024-02-14 22:43:00,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-14 22:43:10,0,0,0,1.90,8.80,0,0,0,0,0,0,10.7
2024-02-14 22:43:20,0,0,0,3,11.3,0.200,0,0,0,0,0,14.5
2024-02-14 22:43:30,0,0,0,2.70,12.7,0,0,0,0,0,0,15.4
2024-02-14 22:43:40,0,0,0,1.80,12.8,0,0,0,0,0,0,14.6
2024-02-14 22:43:50,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:44:00,0,0,0,1.40,11.2,0,0,0,0,0,0,12.6
2024-02-14 22:44:10,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:44:20,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:44:30,0,0,0,1.40,11.2,0,0,0,0,0,0,12.6
2024-02-14 22:44:40,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:44:50,0,0,0,2.10,12.8,0,0,0,0,0,0,14.9
2024-02-14 22:45:00,0,0,0,2.30,11.2,0,0,0,0,0,0,13.5
2024-02-14 22:45:10,0,0,0,1.40,11.2,0,0,0,0,0,0,12.6
2024-02-14 22:45:20,0,0,0,2,10.4,0.200,0,0,0,0,0,12.6
2024-02-14 22:45:30,0,0,0,2.70,12.8,0,0,0,0,0,0,15.5
2024-02-14 22:45:40,0,0,0,3,12,0,0,0,0,0,0,15
2024-02-14 22:45:50,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-14 22:46:00,0,0,0,3,12,0,0,0,0,0,0,15
2024-02-14 22:46:10,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-14 22:46:20,0,0,0,3.10,12,0,0,0,0,0,0,15.1
2024-02-14 22:46:30,0,0,0,2.90,12,0,0,0,0,0,0,14.9
2024-02-14 22:46:40,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-14 22:46:50,0,0,0,3.20,12.1,0,0,0,0,0,0,15.3
2024-02-14 22:47:00,0,0,0,3,11.9,0,0,0,0,0,0,14.9
2024-02-14 22:47:10,0,0,0,2.80,12,0,0,0,0,0,0,14.8
2024-02-14 22:47:20,0,0,0,2.20,8.80,0.200,0,0,0,0,0,11.2
2024-02-14 22:47:30,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-14 22:47:40,0,0,0,1.80,12.8,0,0,0,0,0,0,14.6
2024-02-14 22:47:50,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:48:00,0,0,0,2.60,11.3,0,0,0,0,0,0,13.9
2024-02-14 22:48:10,0,0,0,2.40,12.7,0,0,0,0,0,0,15.1
2024-02-14 22:48:20,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:48:30,0,0,0,1.60,12,0,0,0,0,0,0,13.6
2024-02-14 22:48:40,0,0,0,1.40,12,0,0,0,0,0,0,13.4
2024-02-14 22:48:50,0,0,0,2.80,12.8,0,0,0,0,0,0,15.6
2024-02-14 22:49:00,0,0,0,1.80,12.8,0,0,0,0,0,0,14.6
2024-02-14 22:49:10,0,0,0,1.40,11.2,0,0,0,0,0,0,12.6
2024-02-14 22:49:20,0,0,0,1.80,8.80,0.200,0,0,0,0,0,10.8
2024-02-14 22:49:30,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:49:40,0,0,0,1.50,11.2,0,0,0,0,0,0,12.7
2024-02-14 22:49:50,0,0,0,1.50,12.8,0,0,0,0,0,0,14.3
2024-02-14 22:50:00,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:50:10,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-14 22:50:20,0,0,0,2.60,11.4,0,0,0,0,0,0,14
2024-02-14 22:50:30,0,0,0,1.40,12.6,0,0,0,0,0,0,14
2024-02-14 22:50:40,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-14 22:50:50,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-14 22:51:00,0,0,0,2.90,11.2,0,0,0,0,0,0,14.1
2024-02-14 22:51:10,0,0,0,2.90,12.8,0,0,0,0,0,0,15.7
2024-02-14 22:51:20,0,0,0,2.20,8.80,0.200,0,0,0,0,0,11.2
2024-02-14 22:51:30,0,0,0,2.10,11.4,0,0,0,0,0,0,13.5
2024-02-14 22:51:40,0,0,0,1.40,12.6,0,0,0,0,0,0,14
2024-02-14 22:51:50,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:52:00,0,0,0,1.50,11.2,0,0,0,0,0,0,12.7
2024-02-14 22:52:10,0,0,0,1.70,12.8,0,0,0,0,0,0,14.5
2024-02-14 22:52:20,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:52:30,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-14 22:52:40,0,0,0,2,11.2,0,0,0,0,0,0,13.2
2024-02-14 22:52:50,0,0,0,2.90,12.8,0,0,0,0,0,0,15.7
2024-02-14 22:53:00,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-14 22:53:10,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-14 22:53:20,0,0,0,0.600,2.40,0,0,0,0,0,0,3
2024-02-14 22:53:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:53:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:53:50,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:54:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:54:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:54:20,0,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-14 22:54:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:54:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:54:50,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:55:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:55:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:55:20,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:55:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:55:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:55:50,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:56:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:56:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:56:20,0,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-14 22:56:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:56:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:56:50,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:57:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:57:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:57:20,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:57:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:57:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:57:50,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:58:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:58:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:58:20,0,0,0,0.100,0,1.20,0,0,0,0,0,1.30
2024-02-14 22:58:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:58:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:58:50,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:59:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:59:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 22:59:20,0,0,0,4.20,52.8,0,0,0,0,0,0,57
2024-02-14 22:59:30,0,0,0,5.50,67.2,0,0,0,0,0,0,72.7
2024-02-14 22:59:40,0,0,0,6.60,68.2,0,0,0,0,0,0,74.8
2024-02-14 22:59:50,0,0,0,5.80,71,0,0,0,0,0,0,76.8
2024-02-14 23:00:00,0,0,0,7.80,67.4,0,0,0,0,0,0,75.2
2024-02-14 23:00:10,0,0,0,11,73.5,0,0,0,0,0,0,84.5
2024-02-14 23:00:20,0,0,0,14.1,76.1,0.200,0,0,0,0,0,90.4
2024-02-14 23:00:30,0,0,0,14.7,142,1,0,0,0,0,0,157
2024-02-14 23:00:40,0,0,0,12.1,141,0,0,0,0,0,0,154
2024-02-14 23:00:50,0,1.40,0,12.1,139,0,0,0,0,0,0,152
2024-02-14 23:01:00,0,0,0,12.4,141,0,0,0,0,0,0,153
2024-02-14 23:01:10,0,0,0,12.1,139,0,0,0,0,0,0,151
2024-02-14 23:01:20,0,0,0,11.5,122,0,0,0,0,0,0,134
