sep=,
"Time","CompleteJob (INTERNAL)","CompleteJob (NOT_FOUND)","CreateProcessInstance (NOT_FOUND)","ActivateJobs (OK)","CompleteJob (OK)","CreateProcessInstance (OK)","DeployResource (OK)","Topology (OK)","ActivateJobs (RESOURCE_EXHAUSTED)","CreateProcessInstance (RESOURCE_EXHAUSTED)","Total requests completed"
2024-02-16 16:54:20,,0,0,2.12,12,0.0182,0,0,0,0,14.1
2024-02-16 16:54:30,,0,0,2.19,12.0,0.0182,0,0,0,0,14.2
2024-02-16 16:54:40,,0,0,2.21,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:54:50,,0,0,2.37,12,0.0182,0,0,0,0,14.4
2024-02-16 16:55:00,,0,0,2.43,12,0.0182,0,0,0,0,14.4
2024-02-16 16:55:10,,0,0,2.35,12.0,0.0182,0,0,0,0,14.4
2024-02-16 16:55:20,,0,0,2.37,12,0.0182,0,0,0,0,14.4
2024-02-16 16:55:30,,0,0,2.27,12.1,0,0,0,0,0,14.3
2024-02-16 16:55:40,,0,0,2.20,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:55:50,,0,0,2.24,12.1,0.0182,0,0,0,0,14.3
2024-02-16 16:56:00,,0,0,2.14,12.1,0.0182,0,0,0,0,14.2
2024-02-16 16:56:10,,0,0,2.12,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:56:20,,0,0,2.13,12.1,0.0182,0,0,0,0,14.2
2024-02-16 16:56:30,,0,0,2.11,12.2,0.0182,0,0,0,0,14.3
2024-02-16 16:56:40,,0,0,1.96,12.2,0.0182,0,0,0,0,14.2
2024-02-16 16:56:50,,0,0,1.89,12.1,0.0182,0,0,0,0,14.0
2024-02-16 16:57:00,,0,0,2.02,12.2,0.0182,0,0,0,0,14.3
2024-02-16 16:57:10,,0.00909,0,2.13,12.2,0.0182,0,0,0,0,14.4
2024-02-16 16:57:20,,0.00909,0,2.14,12.4,0.0182,0,0,0,0,14.5
2024-02-16 16:57:30,,0.00909,0,2.10,12.4,0,0,0,0,0,14.5
2024-02-16 16:57:40,,0.00909,0,2.01,11.9,0.0182,0,0,0,0,14.0
2024-02-16 16:57:50,,0.00909,0,2.08,11.9,0.0182,0,0,0,0,14.0
2024-02-16 16:58:00,,0.00909,0,2.10,12,0.0182,0,0,0,0,14.1
2024-02-16 16:58:10,,0.00909,0,2.05,12,0.0182,0,0,0,0,14.1
2024-02-16 16:58:20,,0.00909,0,2.12,11.9,0.0182,0,0,0,0,14.0
2024-02-16 16:58:30,,0.00909,0,2.26,11.9,0.0182,0,0,0,0,14.1
2024-02-16 16:58:40,,0.00909,0,2.41,12,0.0182,0,0,0,0,14.4
2024-02-16 16:58:50,,0.00909,0,2.28,11.9,0.0182,0,0,0,0,14.2
2024-02-16 16:59:00,,0,0,2.17,11.9,0.0182,0,0,0,0,14.0
2024-02-16 16:59:10,,0,0,2.15,11.7,0.0182,0,0,0,0,13.9
2024-02-16 16:59:20,,0,0,2.12,11.9,0.0182,0,0,0,0,14.0
2024-02-16 16:59:30,,0,0,2.12,12.2,0,0,0,0,0,14.3
2024-02-16 16:59:40,,0.0636,0,2.13,12.1,0.0182,0,0,0,0,14.3
2024-02-16 16:59:50,,0.0636,0,2.27,12.1,0.0182,0,0,0,0,14.4
2024-02-16 17:00:00,,0.0636,0,2.36,12,0.0182,0,0,0,0,14.4
2024-02-16 17:00:10,,0.127,0,2.40,12.1,0.0182,0,0,0,0,14.6
2024-02-16 17:00:20,,0.127,0,2.40,12.1,0.0182,0,0,0,0,14.6
2024-02-16 17:00:30,,0.127,0,2.41,12,0.0182,0,0,0,0,14.6
2024-02-16 17:00:40,,0.127,0,2.55,12.1,0.0182,0,0,0,0,14.8
2024-02-16 17:00:50,,0.127,0,2.67,12.1,0.0182,0,0,0,0,14.9
2024-02-16 17:01:00,,0.127,0,2.84,12.2,0.0182,0,0,0,0,15.2
2024-02-16 17:01:10,,0.127,0,2.91,12.2,0.0182,0,0,0,0,15.3
2024-02-16 17:01:20,,0.127,0,2.84,12.1,0.0182,0,0,0,0,15.1
2024-02-16 17:01:30,,0.0636,0,2.84,12.4,0,0,0,0,0,15.3
2024-02-16 17:01:40,,0.136,0,2.75,12,0.0182,0,0,0,0,14.9
2024-02-16 17:01:50,,0.136,0,2.61,11.9,0.0182,0,0,0,0,14.7
2024-02-16 17:02:00,,0.0727,0,2.47,12,0.0182,0,0,0,0,14.6
2024-02-16 17:02:10,,0.0727,0,2.33,11.9,0.0182,0,0,0,0,14.3
2024-02-16 17:02:20,,0.0727,0,2.17,11.9,0.0182,0,0,0,0,14.2
2024-02-16 17:02:30,,0.0727,0,2.05,12,0.0182,0,0,0,0,14.1
2024-02-16 17:02:40,,0.0727,0,1.91,11.9,0.0182,0,0,0,0,13.9
2024-02-16 17:02:50,,0.0727,0,1.89,11.9,0.0182,0,0,0,0,13.8
2024-02-16 17:03:00,,0.0727,0,1.95,11.9,0.0182,0,0,0,0,13.9
2024-02-16 17:03:10,,0.0727,0,2.11,11.9,0.0182,0,0,0,0,14.1
2024-02-16 17:03:20,,0.0727,0,2.01,11.9,0.0182,0,0,0,0,14.0
2024-02-16 17:03:30,,0,0,1.95,12.1,0,0,0,0,0,14.0
2024-02-16 17:03:40,,0.00909,0,1.98,12.1,0.0182,0,0,0,0,14.1
2024-02-16 17:03:50,,0.00909,0,2.09,11.9,0.0182,0,0,0,0,14.0
2024-02-16 17:04:00,,0.00909,0,2.18,12.1,0.0182,0,0,0,0,14.3
2024-02-16 17:04:10,,0.00909,0,2.18,11.9,0.0182,0,0,0,0,14.1
2024-02-16 17:04:20,,0.00909,0,2.18,11.9,0.0182,0,0,0,0,14.1
2024-02-16 17:04:30,,0.00909,0,2.25,12.1,0.0182,0,0,0,0,14.4
2024-02-16 17:04:40,,0.00909,0,2.24,11.9,0.0182,0,0,0,0,14.2
2024-02-16 17:04:50,,0.00909,0,2.25,11.9,0.0182,0,0,0,0,14.2
2024-02-16 17:05:00,,0.00909,0,2.25,12.0,0.0182,0,0,0,0,14.3
2024-02-16 17:05:10,,0.00909,0,2.40,12.0,0.0182,0,0,0,0,14.4
2024-02-16 17:05:20,,0.00909,0,2.41,12.1,0.0182,0,0,0,0,14.5
2024-02-16 17:05:30,,0,0,2.39,12.2,0,0,0,0,0,14.6
2024-02-16 17:05:40,,0,0,2.28,12.1,0.0182,0,0,0,0,14.4
2024-02-16 17:05:50,,0,0,2.21,11.9,0.0182,0,0,0,0,14.2
2024-02-16 17:06:00,,0,0,2.22,12.1,0.0182,0,0,0,0,14.3
2024-02-16 17:06:10,,0,0,2.33,12.1,0.0182,0,0,0,0,14.4
2024-02-16 17:06:20,,0,0,2.39,12.1,0.0182,0,0,0,0,14.5
2024-02-16 17:06:30,,0,0,2.27,12.1,0.0182,0,0,0,0,14.4
2024-02-16 17:06:40,,0,0,2.12,12.1,0.0182,0,0,0,0,14.2
2024-02-16 17:06:50,,0,0,1.97,12.1,0.0182,0,0,0,0,14.1
2024-02-16 17:07:00,,0,0,1.82,12.0,0.0182,0,0,0,0,13.8
2024-02-16 17:07:10,,0,0,1.80,12.1,0.0182,0,0,0,0,13.9
2024-02-16 17:07:20,,0,0,1.95,12.1,0.0182,0,0,0,0,14.0
2024-02-16 17:07:30,,0,0,2.09,12.4,0,0,0,0,0,14.5
2024-02-16 17:07:40,,0,0,2.11,12.1,0.00909,0,0,0,0,14.2
2024-02-16 17:07:50,,0,0,2.25,11.9,0.0182,0,0,0,0,14.2
2024-02-16 17:08:00,,0,0,2.25,11.9,0.0182,0,0,0,0,14.2
2024-02-16 17:08:10,,0,0,2.19,11.8,0.0182,0,0,0,0,14.0
2024-02-16 17:08:20,,0,0,2.22,11.9,0.0182,0,0,0,0,14.2
2024-02-16 17:08:30,,0,0,2.30,11.9,0.0182,0,0,0,0,14.2
2024-02-16 17:08:40,,0,0,2.41,11.8,0.0182,0,0,0,0,14.2
2024-02-16 17:08:50,,0,0,2.55,11.9,0.0182,0,0,0,0,14.5
2024-02-16 17:09:00,,0,0,2.61,11.9,0.0182,0,0,0,0,14.6
2024-02-16 17:09:10,,0,0,2.45,11.8,0.0182,0,0,0,0,14.2
2024-02-16 17:09:20,,0,0,2.30,11.8,0.0182,0,0,0,0,14.1
2024-02-16 17:09:30,,0,0,2.26,12.2,0.00909,0,0,0,0,14.5
2024-02-16 17:09:40,,0,0,2.12,12.1,0,0,0,0,0,14.3
2024-02-16 17:09:50,,0,0,2.11,12,0.0182,0,0,0,0,14.1
2024-02-16 17:10:00,,0,0,2.19,12.0,0.0182,0,0,0,0,14.2
2024-02-16 17:10:10,,0,0,2.29,12,0.0182,0,0,0,0,14.3
2024-02-16 17:10:20,,0,0,2.35,12.1,0.0182,0,0,0,0,14.4
2024-02-16 17:10:30,,0,0,2.38,12.1,0.0182,0,0,0,0,14.5
2024-02-16 17:10:40,,0,0,2.39,12.1,0.0182,0,0,0,0,14.6
2024-02-16 17:10:50,,0,0,2.48,12.0,0.0182,0,0,0,0,14.5
2024-02-16 17:11:00,,0,0,2.55,12.1,0.0182,0,0,0,0,14.7
2024-02-16 17:11:10,,0,0,2.58,12.1,0.0182,0,0,0,0,14.7
2024-02-16 17:11:20,,0,0,2.58,12.1,0.0182,0,0,0,0,14.7
2024-02-16 17:11:30,,0,0,2.58,12.2,0.0182,0,0,0,0,14.8
2024-02-16 17:11:40,,0,0,2.45,12.2,0,0,0,0,0,14.7
2024-02-16 17:11:50,,0,0,2.40,12.1,0.0182,0,0,0,0,14.5
2024-02-16 17:12:00,,0,0,2.41,12.0,0.0182,0,0,0,0,14.4
2024-02-16 17:12:10,,0,0,2.40,12,0.0182,0,0,0,0,14.4
2024-02-16 17:12:20,,0,0,2.40,11.9,0.0182,0,0,0,0,14.3
2024-02-16 17:12:30,,0,0,2.39,11.9,0.0182,0,0,0,0,14.3
2024-02-16 17:12:40,,0.0636,0,2.40,12.1,0.0182,0,0,0,0,14.5
2024-02-16 17:12:50,,0.0636,0,2.39,11.8,0.0182,0,0,0,0,14.3
2024-02-16 17:13:00,,0.0636,0,2.49,11.8,0.0182,0,0,0,0,14.4
2024-02-16 17:13:10,,0.0636,0,2.53,11.8,0.0182,0,0,0,0,14.4
2024-02-16 17:13:20,,0.0636,0,2.54,11.8,0.0182,0,0,0,0,14.4
2024-02-16 17:13:30,,0.0636,0,2.55,11.9,0.0182,0,0,0,0,14.6
2024-02-16 17:13:40,,0.0636,0,2.52,12.1,0,0,0,0,0,14.7
2024-02-16 17:13:50,,0.0636,0,2.49,12.1,0.0182,0,0,0,0,14.6
2024-02-16 17:14:00,,0.0636,0,2.51,12.1,0.0182,0,0,0,0,14.7
2024-02-16 17:14:10,,0.0636,0,2.41,12,0.0182,0,0,0,0,14.5
2024-02-16 17:14:20,,0.0636,0,2.22,11.6,0.0182,0,0,0,0,13.9
2024-02-16 17:14:30,,0,0,2.05,11.4,0.0182,0,0,0,0,13.5
2024-02-16 17:14:40,,0,0,2.02,11.7,0.0182,0,0,0,0,13.7
2024-02-16 17:14:50,,0,0,1.88,11.7,0.0182,0,0,0,0,13.6
2024-02-16 17:15:00,,0,0,1.83,11.6,0.0182,0,0,0,0,13.4
2024-02-16 17:15:10,,0,0,1.84,11.7,0.0182,0,0,0,0,13.6
2024-02-16 17:15:20,,0,0,1.85,11.7,0.0182,0,0,0,0,13.6
2024-02-16 17:15:30,,0,0,1.84,11.7,0.0182,0,0,0,0,13.6
2024-02-16 17:15:40,,0,0,1.86,11.8,0,0,0,0,0,13.6
2024-02-16 17:15:50,,0,0,1.74,11.3,0,0,0,0,0,13.0
2024-02-16 17:16:00,,0,0,1.55,10.3,0,0,0,0,0,11.8
2024-02-16 17:16:10,,0,0,1.46,9.53,0,0,0,0,0,11.0
2024-02-16 17:16:20,,0,0,1.34,8.51,0,0,0,0,0,9.85
2024-02-16 17:16:30,,0,0,1.19,7.35,0,0,0,0,0,8.54
2024-02-16 17:16:40,,0,0,1.05,6.18,0,0,0,0,0,7.23
2024-02-16 17:16:50,,0,0,0.927,5.16,0,0,0,0,0,6.09
2024-02-16 17:17:00,,0,0,0.782,4,0,0,0,0,0,4.78
2024-02-16 17:17:10,,0,0,0.636,2.84,0,0,0,0,0,3.47
2024-02-16 17:17:20,,0,0,0.445,1.82,0,0,0,0,0,2.26
2024-02-16 17:17:30,,0,0,0.173,0.655,0,0,0,0,0,0.827
2024-02-16 17:17:40,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 17:17:50,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 17:18:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 17:18:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 17:18:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 17:18:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 17:18:40,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 17:18:50,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 17:19:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 17:19:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 17:19:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 17:19:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 17:19:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 17:19:50,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 17:20:00,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 17:20:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 17:20:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 17:20:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 17:20:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 17:20:50,,0,0,0.564,2.98,0.109,0,0,0,0,3.65
2024-02-16 17:21:00,,0,0,1.74,9.80,0.109,0,0,0,0,11.6
2024-02-16 17:21:10,,0,0,2.92,16.7,0.109,0,0,0,0,19.8
2024-02-16 17:21:20,,0,0,4.24,23.5,0.109,0,0,0,0,27.8
2024-02-16 17:21:30,,0,0,5.51,30.5,0.109,0,0,0,0,36.1
2024-02-16 17:21:40,,0,0,6.82,37.2,0.109,0,0,0,0,44.2
2024-02-16 17:21:50,,0,0,8.08,44.0,0.109,0,0,0,0,52.2
2024-02-16 17:22:00,,0,0,9.34,50.8,0.109,0,0,0,0,60.2
2024-02-16 17:22:10,,0.136,0,10.6,57.6,0.109,0,0,0,0,68.4
2024-02-16 17:22:20,,0.136,0,11.7,64.5,0.109,0,0,0,0,76.5
2024-02-16 17:22:30,,0.136,0,13,71.3,0.109,0,0,0,0,84.5
2024-02-16 17:22:40,,0.145,0,13.7,75.1,0,0,0,0,0,89.0
2024-02-16 17:22:50,,0.145,0,13.0,70.1,0.0636,0,0,0,0,83.3
2024-02-16 17:23:00,,0.145,0,13.1,69.8,0.109,0,0,0,0,83.2
2024-02-16 17:23:10,,0.209,0,13,70.0,0.109,0,0,0,0,83.3
2024-02-16 17:23:20,,0.209,0,13.0,69.7,0.109,0,0,0,0,83.0
2024-02-16 17:23:30,,0.209,0,12.9,69.7,0.109,0,0,0,0,83.0
2024-02-16 17:23:40,,0.209,0,13.0,69.8,0.109,0,0,0,0,83.2
2024-02-16 17:23:50,,0.209,0,13.1,70.0,0.109,0,0,0,0,83.4
2024-02-16 17:24:00,,0.0727,0,12.9,70.0,0.109,0,0,0,0,83.1
2024-02-16 17:24:10,,0.0727,0,13.0,70.0,0.109,0,0,0,0,83.2
2024-02-16 17:24:20,,0.0727,0,13.0,70.1,0.109,0,0,0,0,83.3
2024-02-16 17:24:30,,0.0636,0,12.4,69.4,0.109,0,0,0,0,82.0
2024-02-16 17:24:40,,0.0636,0,12.8,74.5,0.0455,0,0,0,0,87.4
2024-02-16 17:24:50,,0.0636,0,12.1,72.3,0,0,0,0,0,84.5
2024-02-16 17:25:00,,0,0,11.8,70.4,0.109,0,0,0,0,82.4
2024-02-16 17:25:10,,0.0727,0,11.8,70.6,0.109,0,0,0,0,82.5
2024-02-16 17:25:20,,0.0727,0,11.8,70.6,0.109,0,0,0,0,82.6
2024-02-16 17:25:30,,0.0727,0,11.7,70.6,0.109,0,0,0,0,82.5
2024-02-16 17:25:40,,0.0909,0,11.6,70.5,0.109,0,0,0,0,82.3
2024-02-16 17:25:50,,0.0909,0,11.7,70.6,0.109,0,0,0,0,82.5
2024-02-16 17:26:00,,0.0909,0,11.8,70.5,0.109,0,0,0,0,82.4
2024-02-16 17:26:10,,0.0909,0,11.5,70.4,0.109,0,0,0,0,82.0
2024-02-16 17:26:20,,0.0909,0,11.9,71.0,0.109,0,0,0,0,83.1
2024-02-16 17:26:30,,0.0909,0,12.3,70.9,0.109,0,0,0,0,83.4
2024-02-16 17:26:40,,0.164,0,12.9,73.3,0.109,0,0,0,0,86.4
2024-02-16 17:26:50,,0.164,0,13.1,74.4,0,0,0,0,0,87.6
2024-02-16 17:27:00,,0.0909,0,12.5,70.3,0.109,0,0,0,0,83
2024-02-16 17:27:10,,0.0909,0,12.3,70.3,0.109,0,0,0,0,82.9
2024-02-16 17:27:20,,0.0909,0,12.4,70.2,0.109,0,0,0,0,82.8
2024-02-16 17:27:30,,0.0727,0,12.5,70.2,0.109,0,0,0,0,82.8
2024-02-16 17:27:40,,0.0727,0,12.4,70.0,0.109,0,0,0,0,82.6
2024-02-16 17:27:50,,0.0727,0,12.4,70.0,0.109,0,0,0,0,82.5
2024-02-16 17:28:00,,0.0727,0,12.6,70.2,0.109,0,0,0,0,82.9
2024-02-16 17:28:10,,0.0727,0,12.7,70.0,0.109,0,0,0,0,82.9
2024-02-16 17:28:20,,0.0727,0,12.7,70.2,0.109,0,0,0,0,83.1
2024-02-16 17:28:30,,0,0,12.7,70.2,0.109,0,0,0,0,83.1
2024-02-16 17:28:40,,0.00909,0,12.8,71.0,0.109,0,0,0,0,83.9
2024-02-16 17:28:50,,0.00909,0,13.5,75.2,0,0,0,0,0,88.7
2024-02-16 17:29:00,,0.00909,0,12.8,70.4,0.0909,0,0,0,0,83.3
2024-02-16 17:29:10,,0.00909,0,12.6,70.5,0.109,0,0,0,0,83.2
2024-02-16 17:29:20,,0.00909,0,12.6,70.6,0.109,0,0,0,0,83.3
2024-02-16 17:29:30,,0.00909,0,12.7,70.8,0.109,0,0,0,0,83.6
2024-02-16 17:29:40,,0.145,0,12.7,70.8,0.109,0,0,0,0,83.7
2024-02-16 17:29:50,,0.145,0,12.8,70.6,0.109,0,0,0,0,83.7
2024-02-16 17:30:00,,0.145,0,12.9,70.8,0.109,0,0,0,0,83.9
2024-02-16 17:30:10,,0.218,0,12.8,70.7,0.109,0,0,0,0,83.8
2024-02-16 17:30:20,,0.218,0,12.8,70.6,0.109,0,0,0,0,83.7
2024-02-16 17:30:30,,0.209,0,12.9,70.6,0.109,0,0,0,0,83.8
2024-02-16 17:30:40,,0.282,0,12.9,70.5,0.109,0,0,0,0,83.8
2024-02-16 17:30:50,,0.282,0,13.6,75.3,0.0182,0,0,0,0,89.2
2024-02-16 17:31:00,,0.282,0,13.2,71.8,0,0,0,0,0,85.4
2024-02-16 17:31:10,,0.345,0,13.2,71.0,0.109,0,0,0,0,84.7
2024-02-16 17:31:20,,0.345,0,13.1,71.0,0.109,0,0,0,0,84.6
2024-02-16 17:31:30,,0.209,0,13.1,71.1,0.109,0,0,0,0,84.6
2024-02-16 17:31:40,,0.209,0,13.0,71.1,0.109,0,0,0,0,84.4
2024-02-16 17:31:50,,0.209,0,13.0,71.1,0.109,0,0,0,0,84.4
2024-02-16 17:32:00,,0.136,0,13.0,70.9,0.109,0,0,0,0,84.2
2024-02-16 17:32:10,,0.136,0,12.9,71.0,0.109,0,0,0,0,84.1
2024-02-16 17:32:20,,0.136,0,12.2,70.2,0.109,0,0,0,0,82.7
2024-02-16 17:32:30,,0.0636,0,11.5,69.0,0.109,0,0,0,0,80.7
2024-02-16 17:32:40,,0.0727,0,11.2,68.9,0.109,0,0,0,0,80.3
2024-02-16 17:32:50,,0.0727,0,11.8,72.2,0.109,0,0,0,0,84.1
2024-02-16 17:33:00,,0.00909,0,11.8,73,0,0,0,0,0,84.8
2024-02-16 17:33:10,,0.00909,0,11.4,70.4,0.109,0,0,0,0,81.9
2024-02-16 17:33:20,,0.00909,0,11.4,70.4,0.109,0,0,0,0,81.9
2024-02-16 17:33:30,,0.00909,0,11.4,70.6,0.109,0,0,0,0,82.2
2024-02-16 17:33:40,,0.00909,0,11.5,70.5,0.109,0,0,0,0,82.1
2024-02-16 17:33:50,,0.00909,0,11.5,70.7,0.109,0,0,0,0,82.3
2024-02-16 17:34:00,,0.00909,0,11.6,70.8,0.109,0,0,0,0,82.6
2024-02-16 17:34:10,,0.00909,0,12.2,71.6,0.109,0,0,0,0,83.9
2024-02-16 17:34:20,,0.00909,0,12.9,72.9,0.109,0,0,0,0,85.9
2024-02-16 17:34:30,,0,0,13.3,72.9,0.109,0,0,0,0,86.2
2024-02-16 17:34:40,,0,0,13.3,73.0,0.109,0,0,0,0,86.4
2024-02-16 17:34:50,,0,0,13.3,73.1,0.109,0,0,0,0,86.5
2024-02-16 17:35:00,,0,0,13.7,75.4,0,0,0,0,0,89.0
2024-02-16 17:35:10,,0,0,12.8,70.2,0.109,0,0,0,0,83.1
2024-02-16 17:35:20,,0,0,12.7,70.2,0.109,0,0,0,0,83.0
2024-02-16 17:35:30,,0,0,12.7,70.3,0.109,0,0,0,0,83.1
2024-02-16 17:35:40,,0.127,0,12.8,70.3,0.109,0,0,0,0,83.3
2024-02-16 17:35:50,,0.127,0,12.9,70.2,0.109,0,0,0,0,83.3
2024-02-16 17:36:00,,0.127,0,12.9,70.2,0.109,0,0,0,0,83.4
2024-02-16 17:36:10,,0.191,0,12.9,70.1,0.109,0,0,0,0,83.3
2024-02-16 17:36:20,,0.191,0,13.0,70.0,0.109,0,0,0,0,83.3
2024-02-16 17:36:30,,0.191,0,13.0,69.9,0.109,0,0,0,0,83.2
2024-02-16 17:36:40,,0.191,0,13.0,69.8,0.109,0,0,0,0,83.1
2024-02-16 17:36:50,,0.191,0,13.0,70.0,0.109,0,0,0,0,83.3
2024-02-16 17:37:00,,0.191,0,13.8,75.1,0,0,0,0,0,89.1
2024-02-16 17:37:10,,0.191,0,13.1,71.0,0.00909,0,0,0,0,84.4
2024-02-16 17:37:20,,0.191,0,12.8,70.3,0.109,0,0,0,0,83.4
2024-02-16 17:37:30,,0.0636,0,12.6,70.2,0.109,0,0,0,0,83.1
2024-02-16 17:37:40,,0.127,0,12.5,70.2,0.109,0,0,0,0,82.9
2024-02-16 17:37:50,,0.127,0,12.5,70.0,0.109,0,0,0,0,82.7
2024-02-16 17:38:00,,0.0636,0,12.6,69.9,0.109,0,0,0,0,82.7
2024-02-16 17:38:10,,0.136,0,12.6,70.0,0.109,0,0,0,0,82.9
2024-02-16 17:38:20,,0.136,0,12.7,70.1,0.109,0,0,0,0,83.1
2024-02-16 17:38:30,,0.136,0,12.8,70.2,0.109,0,0,0,0,83.2
2024-02-16 17:38:40,,0.145,0,12.9,70.2,0.109,0,0,0,0,83.4
2024-02-16 17:38:50,,0.145,0,13.0,70.2,0.109,0,0,0,0,83.5
2024-02-16 17:39:00,,0.145,0,13.8,74.3,0.100,0,0,0,0,88.4
2024-02-16 17:39:10,,0.145,0,13.8,73.3,0,0,0,0,0,87.3
2024-02-16 17:39:20,,0.145,0,13.4,70.8,0.109,0,0,0,0,84.4
2024-02-16 17:39:30,,0.0818,0,12.8,69.8,0.109,0,0,0,0,82.8
2024-02-16 17:39:40,,0.0818,0,12.6,70.1,0.109,0,0,0,0,82.8
2024-02-16 17:39:50,,0.0818,0,12.5,70.0,0.109,0,0,0,0,82.8
2024-02-16 17:40:00,,0.00909,0,12.4,69.8,0.109,0,0,0,0,82.3
2024-02-16 17:40:10,,0.00909,0,11.5,68.6,0.109,0,0,0,0,80.2
2024-02-16 17:40:20,,0.00909,0,10.8,67.9,0.109,0,0,0,0,78.7
2024-02-16 17:40:30,,0,0,10.2,67.5,0.109,0,0,0,0,77.8
2024-02-16 17:40:40,,0,0,9.47,66.1,0.109,0,0,0,0,75.7
2024-02-16 17:40:50,,0,0,8.95,65.8,0.109,0,0,0,0,74.9
2024-02-16 17:41:00,,0,0,9.12,67.7,0.109,0,0,0,0,76.9
2024-02-16 17:41:10,,0.127,0,9.55,70.2,0,0,0,0,0,79.9
2024-02-16 17:41:20,,0.127,0,10.4,71.4,0.109,0,0,0,0,82.0
2024-02-16 17:41:30,,0.127,0,10.4,71.3,0.109,0,0,0,0,81.9
2024-02-16 17:41:40,,0.209,0,10.2,71.3,0.109,0,0,0,0,81.9
2024-02-16 17:41:50,,0.209,0,10.2,71.6,0.109,0,0,0,0,82.2
2024-02-16 17:42:00,,0.209,0,10.9,72.7,0.109,0,0,0,0,84
2024-02-16 17:42:10,,0.209,0,11.7,73.4,0.109,0,0,0,0,85.4
2024-02-16 17:42:20,,0.209,0,12.3,73.8,0.109,0,0,0,0,86.3
2024-02-16 17:42:30,,0.209,0,12.9,75.1,0.109,0,0,0,0,88.3
2024-02-16 17:42:40,,0.291,0,13.3,75.1,0.109,0,0,0,0,88.8
2024-02-16 17:42:50,,0.291,0,13.3,75.1,0.109,0,0,0,0,88.8
2024-02-16 17:43:00,,0.164,0,13.4,75.1,0.109,0,0,0,0,88.8
2024-02-16 17:43:10,,0.182,0,13.3,74.9,0,0,0,0,0,88.4
2024-02-16 17:43:20,,0.182,0,12.7,70.5,0.00909,0,0,0,0,83.4
2024-02-16 17:43:30,,0.100,0,12.5,68.3,0.109,0,0,0,0,81.0
2024-02-16 17:43:40,,0.100,0,12.6,68.3,0.109,0,0,0,0,81.1
2024-02-16 17:43:50,,0.100,0,12.7,68.4,0.109,0,0,0,0,81.3
2024-02-16 17:44:00,,0.100,0,12.6,68.5,0.109,0,0,0,0,81.3
2024-02-16 17:44:10,,0.173,0,12.6,68.5,0.109,0,0,0,0,81.4
2024-02-16 17:44:20,,0.173,0,12.6,68.6,0.109,0,0,0,0,81.5
2024-02-16 17:44:30,,0.0909,0,12.7,68.6,0.109,0,0,0,0,81.5
2024-02-16 17:44:40,,0.0909,0,12.8,68.7,0.109,0,0,0,0,81.7
2024-02-16 17:44:50,,0.0909,0,12.8,68.7,0.109,0,0,0,0,81.7
2024-02-16 17:45:00,,0.0727,0,12.7,68.5,0.109,0,0,0,0,81.3
2024-02-16 17:45:10,,0.0727,0,13.5,73.0,0.100,0,0,0,0,86.6
2024-02-16 17:45:20,,0.0727,0,13.7,74.7,0,0,0,0,0,88.5
2024-02-16 17:45:30,,0.0727,0,12.8,69.7,0.109,0,0,0,0,82.7
2024-02-16 17:45:40,,0.136,0,12.6,69.5,0.109,0,0,0,0,82.4
2024-02-16 17:45:50,,0.136,0,12.5,69.6,0.109,0,0,0,0,82.4
2024-02-16 17:46:00,,0.0636,0,12.5,69.6,0.109,0,0,0,0,82.2
2024-02-16 17:46:10,,0.0636,0,12.5,69.7,0.109,0,0,0,0,82.4
2024-02-16 17:46:20,,0.0636,0,12.4,69.9,0.109,0,0,0,0,82.4
2024-02-16 17:46:30,,0.0636,0,12.4,69.8,0.109,0,0,0,0,82.3
2024-02-16 17:46:40,,0.0727,0,12.4,69.7,0.109,0,0,0,0,82.2
2024-02-16 17:46:50,,0.0727,0,12.4,69.8,0.109,0,0,0,0,82.3
2024-02-16 17:47:00,,0.0727,0,12.4,69.7,0.109,0,0,0,0,82.3
