sep=,
"Time","restworkerjava-58d6f48b94-rbd6b / worker / PKG","restworkerjava-7885b99b5f-9mrn5 / worker / PKG","restworkerjava-85d7c5b9df-wpdkg / worker / PKG","restworkerjava-58d6f48b94-rbd6b / worker / DRAM","restworkerjava-7885b99b5f-9mrn5 / worker / DRAM","restworkerjava-85d7c5b9df-wpdkg / worker / DRAM","restworkerjava-58d6f48b94-rbd6b / worker / OTHER","restworkerjava-7885b99b5f-9mrn5 / worker / OTHER","restworkerjava-85d7c5b9df-wpdkg / worker / OTHER"
2024-02-10 15:55:10,0.309,,,0.0225,,,0,,
2024-02-10 15:55:20,0.302,,,0.0219,,,0,,
2024-02-10 15:55:30,0.383,,,0.0318,,,0,,
2024-02-10 15:55:40,0.190,,,0.0219,,,0,,
2024-02-10 15:55:50,0.289,,,0.0237,,,0,,
2024-02-10 15:56:00,0.188,,,0.0255,,,0,,
2024-02-10 15:56:10,0.119,,,0.0177,,,0,,
2024-02-10 15:56:20,0.121,,,0.0180,,,0,,
2024-02-10 15:56:30,0.162,,,0.0240,,,0,,
2024-02-10 15:56:40,0.119,,,0.0183,,,0,,
2024-02-10 15:56:50,0.145,,,0.0186,,,0,,
2024-02-10 15:57:00,0.184,,,0.0240,,,0,,
2024-02-10 15:57:10,0.121,,,0.0177,,,0,,
2024-02-10 15:57:20,0.120,,,0.0183,,,0,,
2024-02-10 15:57:30,0.160,,,0.0237,,,0,,
2024-02-10 15:57:40,0.120,,,0.0183,,,0,,
2024-02-10 15:57:50,0.120,,,0.0177,,,0,,
2024-02-10 15:58:00,0.162,,,0.0240,,,0,,
2024-02-10 15:58:10,0.119,,,0.0177,,,0,,
2024-02-10 15:58:20,0.122,,,0.0180,,,0,,
2024-02-10 15:58:30,0.161,,,0.0237,,,0,,
2024-02-10 15:58:40,0.121,,,0.0177,,,0,,
2024-02-10 15:58:50,0.119,,,0.0180,,,0,,
2024-02-10 15:59:00,0.162,,,0.0240,,,0,,
2024-02-10 15:59:10,0.120,,,0.0180,,,0,,
2024-02-10 15:59:20,0.122,,,0.0180,,,0,,
2024-02-10 15:59:30,0.162,,,0.0240,,,0,,
2024-02-10 15:59:40,0.118,,,0.0174,,,0,,
2024-02-10 15:59:50,0.120,,,0.0177,,,0,,
2024-02-10 16:00:00,0.162,,,0.0240,,,0,,
2024-02-10 16:00:10,0.118,,,0.0195,,,0,,
2024-02-10 16:00:20,0.120,,,0.0189,,,0,,
2024-02-10 16:00:30,0.161,,,0.0243,,,0,,
2024-02-10 16:00:40,0.118,,,0.0177,,,0,,
2024-02-10 16:00:50,0.119,,,0.0177,,,0,,
2024-02-10 16:01:00,0.164,,,0.0240,,,0,,
2024-02-10 16:01:10,0.121,,,0.0177,,,0,,
2024-02-10 16:01:20,0.120,,,0.0177,,,0,,
2024-02-10 16:01:30,0.161,,,0.0249,,,0,,
2024-02-10 16:01:40,0.120,,,0.0177,,,0,,
2024-02-10 16:01:50,0.120,,,0.0177,,,0,,
2024-02-10 16:02:00,0.162,,,0.0243,,,0,,
2024-02-10 16:02:10,0.119,,,0.0180,,,0,,
2024-02-10 16:02:20,0.122,,,0.0180,,,0,,
2024-02-10 16:02:30,0.161,,,0.0243,,,0,,
2024-02-10 16:02:40,0.120,,,0.0177,,,0,,
2024-02-10 16:02:50,0.120,,,0.0177,,,0,,
2024-02-10 16:03:00,0.163,,,0.0240,,,0,,
2024-02-10 16:03:10,0.120,,,0.0177,,,0,,
2024-02-10 16:03:20,0.121,,,0.0183,,,0,,
2024-02-10 16:03:30,0.162,,,0.0243,,,0,,
2024-02-10 16:03:40,0.120,,,0.0177,,,0,,
2024-02-10 16:03:50,0.120,,,0.0177,,,0,,
2024-02-10 16:04:00,0.159,,,0.0234,,,0,,
2024-02-10 16:04:10,0.119,,,0.0180,,,0,,
2024-02-10 16:04:20,0.120,,,0.0186,,,0,,
2024-02-10 16:04:30,0.162,,,0.0240,,,0,,
2024-02-10 16:04:40,0.120,,,0.0180,,,0,,
2024-02-10 16:04:50,0.119,,,0.0174,,,0,,
2024-02-10 16:05:00,0.160,,,0.0237,,,0,,
2024-02-10 16:05:10,0.120,,,0.0180,,,0,,
2024-02-10 16:05:20,0.119,,,0.0186,,,0,,
2024-02-10 16:05:30,0.160,,,0.0237,,,0,,
2024-02-10 16:05:40,0.120,,,0.0177,,,0,,
2024-02-10 16:05:50,0.119,,,0.0177,,,0,,
2024-02-10 16:06:00,0.161,,,0.0240,,,0,,
2024-02-10 16:06:10,0.119,,,0.0180,,,0,,
2024-02-10 16:06:20,0.120,,,0.0177,,,0,,
2024-02-10 16:06:30,0.162,,,0.0243,,,0,,
2024-02-10 16:06:40,0.120,,,0.0177,,,0,,
2024-02-10 16:06:50,0.121,,,0.0180,,,0,,
2024-02-10 16:07:00,0.165,,,0.0240,,,0,,
2024-02-10 16:07:10,0.119,,,0.0183,,,0,,
2024-02-10 16:07:20,0.119,,,0.0186,,,0,,
2024-02-10 16:07:30,0.163,,,0.0240,,,0,,
2024-02-10 16:07:40,0.121,,,0.0177,,,0,,
2024-02-10 16:07:50,0.118,,,0.0177,,,0,,
2024-02-10 16:08:00,0.163,,,0.0240,,,0,,
2024-02-10 16:08:10,0.118,,,0.0183,,,0,,
2024-02-10 16:08:20,0.121,,,0.0183,,,0,,
2024-02-10 16:08:30,0.162,,,0.0240,,,0,,
2024-02-10 16:08:40,0.121,,,0.0177,,,0,,
2024-02-10 16:08:50,0.119,,,0.0174,,,0,,
2024-02-10 16:09:00,0.161,,,0.0240,,,0,,
2024-02-10 16:09:10,0.120,,,0.0177,,,0,,
2024-02-10 16:09:20,0.122,,,0.0180,,,0,,
2024-02-10 16:09:30,0.163,,,0.0240,,,0,,
2024-02-10 16:09:40,0.120,,,0.0177,,,0,,
2024-02-10 16:09:50,0.120,,,0.0177,,,0,,
2024-02-10 16:10:00,0.161,,,0.0243,,,0,,
2024-02-10 16:10:10,0.119,,,0.0183,,,0,,
2024-02-10 16:10:20,0.121,,,0.0183,,,0,,
2024-02-10 16:10:30,0.160,,,0.0237,,,0,,
2024-02-10 16:10:40,0.121,,,0.0177,,,0,,
2024-02-10 16:10:50,0.121,,,0.0177,,,0,,
2024-02-10 16:11:00,0.161,,,0.0243,,,0,,
2024-02-10 16:11:10,0.120,,,0.0177,,,0,,
2024-02-10 16:11:20,0.122,,,0.0180,,,0,,
2024-02-10 16:11:30,0.160,,,0.0234,,,0,,
2024-02-10 16:11:40,0.120,,,0.0177,,,0,,
2024-02-10 16:11:50,0.118,,,0.0177,,,0,,
2024-02-10 16:12:00,0.161,,,0.0246,,,0,,
2024-02-10 16:12:10,0.119,,,0.0177,,,0,,
2024-02-10 16:12:20,0.121,,,0.0180,,,0,,
2024-02-10 16:12:30,0.163,,,0.0240,,,0,,
2024-02-10 16:12:40,0.120,,,0.0177,,,0,,
2024-02-10 16:12:50,0.118,,,0.0174,,,0,,
2024-02-10 16:13:00,0.163,,,0.0243,,,0,,
2024-02-10 16:13:10,0.121,,,0.0177,,,0,,
2024-02-10 16:13:20,0.121,,,0.0180,,,0,,
2024-02-10 16:13:30,0.163,,,0.0243,,,0,,
2024-02-10 16:13:40,0.121,,,0.0177,,,0,,
2024-02-10 16:13:50,0.120,,,0.0183,,,0,,
2024-02-10 16:14:00,0.163,,,0.0240,,,0,,
2024-02-10 16:14:10,0.119,,,0.0177,,,0,,
2024-02-10 16:14:20,0.122,,,0.0180,,,0,,
2024-02-10 16:14:30,0.160,,,0.0240,,,0,,
2024-02-10 16:14:40,0.121,,,0.0177,,,0,,
2024-02-10 16:14:50,0.119,,,0.0186,,,0,,
2024-02-10 16:15:00,0.163,,,0.0246,,,0,,
2024-02-10 16:15:10,0.120,,,0.0177,,,0,,
2024-02-10 16:15:20,0.119,,,0.0177,,,0,,
2024-02-10 16:15:30,0.163,,,0.0243,,,0,,
2024-02-10 16:15:40,0.121,,,0.0177,,,0,,
2024-02-10 16:15:50,0.140,,,0.0183,,,0,,
2024-02-10 16:16:00,0.161,,,0.0240,,,0,,
2024-02-10 16:16:10,0.119,,,0.0177,,,0,,
2024-02-10 16:16:20,0.122,,,0.0183,,,0,,
2024-02-10 16:16:30,0.163,,,0.0252,,,0,,
2024-02-10 16:16:40,0.121,,,0.0186,,,0,,
2024-02-10 16:16:50,0.120,,,0.0189,,,0,,
2024-02-10 16:17:00,0.160,,,0.0252,,,0,,
2024-02-10 16:17:10,0.119,,,0.0186,,,0,,
2024-02-10 16:17:20,0.122,,,0.0186,,,0,,
2024-02-10 16:17:30,0.164,,,0.0249,,,0,,
2024-02-10 16:17:40,0.120,,,0.0186,,,0,,
2024-02-10 16:17:50,0.119,,,0.0186,,,0,,
2024-02-10 16:18:00,0.428,,,0.0303,,,0,,
2024-02-10 16:18:10,0.428,,3.85,0.0303,,0.0963,0,,0
2024-02-10 16:18:20,0.428,,0.161,0.0303,,0.0189,0,,0
2024-02-10 16:18:30,0.428,,0.272,0.0303,,0.0243,0,,0
2024-02-10 16:18:40,0.428,,0.120,0.0303,,0.0186,0,,0
2024-02-10 16:18:50,,,0.135,,,0.0183,,,0
2024-02-10 16:19:00,,,0.171,,,0.0246,,,0
2024-02-10 16:19:10,,,0.203,,,0.0198,,,0
2024-02-10 16:19:20,,,0.144,,,0.0186,,,0
2024-02-10 16:19:30,,,0.186,,,0.0252,,,0
2024-02-10 16:19:40,,,0.186,,,0.0180,,,0
2024-02-10 16:19:50,,,0.125,,,0.0174,,,0
2024-02-10 16:20:00,,,0.222,,,0.0240,,,0
2024-02-10 16:20:10,,,0.141,,,0.0177,,,0
2024-02-10 16:20:20,,,0.128,,,0.0180,,,0
2024-02-10 16:20:30,,,0.163,,,0.0246,,,0
2024-02-10 16:20:40,,,0.225,,,0.0177,,,0
2024-02-10 16:20:50,,,0.122,,,0.0171,,,0
2024-02-10 16:21:00,,,0.171,,,0.0240,,,0
2024-02-10 16:21:10,,,0.123,,,0.0177,,,0
2024-02-10 16:21:20,,,0.139,,,0.0180,,,0
2024-02-10 16:21:30,,,0.163,,,0.0249,,,0
2024-02-10 16:21:40,,,0.126,,,0.0177,,,0
2024-02-10 16:21:50,,,0.119,,,0.0177,,,0
2024-02-10 16:22:00,,,0.163,,,0.0240,,,0
2024-02-10 16:22:10,,,0.118,,,0.0177,,,0
2024-02-10 16:22:20,,,0.142,,,0.0186,,,0
2024-02-10 16:22:30,,,0.201,,,0.0246,,,0
2024-02-10 16:22:40,,,0.121,,,0.0177,,,0
2024-02-10 16:22:50,,,0.154,,,0.0177,,,0
2024-02-10 16:23:00,,,0.168,,,0.0240,,,0
2024-02-10 16:23:10,,,0.125,,,0.0177,,,0
2024-02-10 16:23:20,,,0.148,,,0.0180,,,0
2024-02-10 16:23:30,,,0.166,,,0.0237,,,0
2024-02-10 16:23:40,,,0.128,,,0.0177,,,0
2024-02-10 16:23:50,,,0.120,,,0.0177,,,0
2024-02-10 16:24:00,,,0.189,,,0.0240,,,0
2024-02-10 16:24:10,,,0.161,,,0.0180,,,0
2024-02-10 16:24:20,,,0.122,,,0.0186,,,0
2024-02-10 16:24:30,,,0.172,,,0.0237,,,0
2024-02-10 16:24:40,,,0.122,,,0.0177,,,0
2024-02-10 16:24:50,,,0.122,,,0.0177,,,0
2024-02-10 16:25:00,,,0.212,,,0.0240,,,0
2024-02-10 16:25:10,,,1.31,,,0.0549,,,0
2024-02-10 16:25:20,,,1.45,,,0.0579,,,0
2024-02-10 16:25:30,,,2.39,,,0.0477,,,0
2024-02-10 16:25:40,,,1.42,,,0.0297,,,0
2024-02-10 16:25:50,,,0.894,,,0.0261,,,0
2024-02-10 16:26:00,,,0.821,,,0.0360,,,0
2024-02-10 16:26:10,,,0.535,,,0.0447,,,0
2024-02-10 16:26:20,,,1.88,,,0.0600,,,0
2024-02-10 16:26:30,,,1.83,,,0.0492,,,0
2024-02-10 16:26:40,,,0.714,,,0.0249,,,0
2024-02-10 16:26:50,,,0.680,,,0.0252,,,0
2024-02-10 16:27:00,,,0.893,,,0.0291,,,0
2024-02-10 16:27:10,,,0.261,,,0.0213,,,0
2024-02-10 16:27:20,,,0.461,,,0.0243,,,0
2024-02-10 16:27:30,,,0.328,,,0.0294,,,0
2024-02-10 16:27:40,,,0.127,,,0.0174,,,0
2024-02-10 16:27:50,,,0.130,,,0.0180,,,0
2024-02-10 16:28:00,,,0.160,,,0.0243,,,0
2024-02-10 16:28:10,,,0.170,,,0.0186,,,0
2024-02-10 16:28:20,,,0.612,,,0.0309,,,0
2024-02-10 16:28:30,,,0.537,,,0.0306,,,0
2024-02-10 16:28:40,,,1.12,,,0.0228,,,0
2024-02-10 16:28:50,,,1.71,,,0.0258,,,0
2024-02-10 16:29:00,,,1.72,,,0.0336,,,0
2024-02-10 16:29:10,,,0.171,,,0.0255,,,0
2024-02-10 16:29:20,,,0.527,,,0.0381,,,0
2024-02-10 16:29:30,,,1.88,,,0.0396,,,0
2024-02-10 16:29:40,,,0.550,,,0.0231,,,0
2024-02-10 16:29:50,,,0.266,,,0.0201,,,0
2024-02-10 16:30:00,,,0.516,,,0.0276,,,0
2024-02-10 16:30:10,,,0.199,,,0.0210,,,0
2024-02-10 16:30:20,,,0.297,,,0.0240,,,0
2024-02-10 16:30:30,,,0.339,,,0.0276,,,0
2024-02-10 16:30:40,,,0.129,,,0.0177,,,0
2024-02-10 16:30:50,,,0.133,,,0.0177,,,0
2024-02-10 16:31:00,,,0.538,,,0.0243,,,0
2024-02-10 16:31:10,,,0.129,,,0.0180,,,0
2024-02-10 16:31:20,,,0.255,,,0.0228,,,0
2024-02-10 16:31:30,,,0.271,,,0.0288,,,0
2024-02-10 16:31:40,,,0.195,,,0.0192,,,0
2024-02-10 16:31:50,,,0.191,,,0.0195,,,0
2024-02-10 16:32:00,,,0.309,,,0.0288,,,0
2024-02-10 16:32:10,,,0.187,,,0.0204,,,0
2024-02-10 16:32:20,,,0.222,,,0.0246,,,0
2024-02-10 16:32:30,,,0.438,,,0.0369,,,0
2024-02-10 16:32:40,,,0.205,,,0.0207,,,0
2024-02-10 16:32:50,,,0.191,,,0.0195,,,0
2024-02-10 16:33:00,,,0.237,,,0.0294,,,0
2024-02-10 16:33:10,,,0.186,,,0.0198,,,0
2024-02-10 16:33:20,,,0.206,,,0.0213,,,0
2024-02-10 16:33:30,,,0.247,,,0.0288,,,0
2024-02-10 16:33:40,,,0.139,,,0.0186,,,0
2024-02-10 16:33:50,,,0.119,,,0.0174,,,0
2024-02-10 16:34:00,,,0.162,,,0.0237,,,0
2024-02-10 16:34:10,,,0.186,,,0.0180,,,0
2024-02-10 16:34:20,,,0.139,,,0.0216,,,0
2024-02-10 16:34:30,,,0.296,,,0.0285,,,0
2024-02-10 16:34:40,,,0.184,,,0.0183,,,0
2024-02-10 16:34:50,,,0.215,,,0.0195,,,0
2024-02-10 16:35:00,,,0.259,,,0.0279,,,0
2024-02-10 16:35:10,,,0.235,,,0.0195,,,0
2024-02-10 16:35:20,,,0.183,,,0.0222,,,0
2024-02-10 16:35:30,,,0.312,,,0.0300,,,0
2024-02-10 16:35:40,,,0.251,,,0.0207,,,0
2024-02-10 16:35:50,,,0.173,,,0.0204,,,0
2024-02-10 16:36:00,,,0.239,,,0.0279,,,0
2024-02-10 16:36:10,,,0.204,,,0.0198,,,0
2024-02-10 16:36:20,,,0.207,,,0.0216,,,0
2024-02-10 16:36:30,,,0.291,,,0.0285,,,0
2024-02-10 16:36:40,,,0.179,,,0.0189,,,0
2024-02-10 16:36:50,,,0.129,,,0.0177,,,0
2024-02-10 16:37:00,,,0.163,,,0.0240,,,0
2024-02-10 16:37:10,,,0.120,,,0.0177,,,0
2024-02-10 16:37:20,,,0.122,,,0.0180,,,0
2024-02-10 16:37:30,,,0.263,,,0.0306,,,0
2024-02-10 16:37:40,,,0.183,,,0.0204,,,0
2024-02-10 16:37:50,,,0.162,,,0.0198,,,0
2024-02-10 16:38:00,,,0.240,,,0.0258,,,0
2024-02-10 16:38:10,,,0.182,,,0.0198,,,0
2024-02-10 16:38:20,,,0.208,,,0.0204,,,0
2024-02-10 16:38:30,,,0.333,,,0.0333,,,0
2024-02-10 16:38:40,,,0.369,,,0.0225,,,0
2024-02-10 16:38:50,,,0.169,,,0.0207,,,0
2024-02-10 16:39:00,,,0.221,,,0.0249,,,0
2024-02-10 16:39:10,,,0.166,,,0.0183,,,0
2024-02-10 16:39:20,,,0.174,,,0.0192,,,0
2024-02-10 16:39:30,,,0.242,,,0.0282,,,0
2024-02-10 16:39:40,,,0.188,,,0.0207,,,0
2024-02-10 16:39:50,,,0.153,,,0.0186,,,0
2024-02-10 16:40:00,,,0.163,,,0.0240,,,0
2024-02-10 16:40:10,,,0.122,,,0.0177,,,0
2024-02-10 16:40:20,,,0.122,,,0.0180,,,0
2024-02-10 16:40:30,,,0.235,,,0.0285,,,0
2024-02-10 16:40:40,,,0.307,,,0.0198,,,0
2024-02-10 16:40:50,,,0.208,,,0.0201,,,0
2024-02-10 16:41:00,,,0.246,,,0.0249,,,0
2024-02-10 16:41:10,,,0.178,,,0.0189,,,0
2024-02-10 16:41:20,,,0.179,,,0.0195,,,0
2024-02-10 16:41:30,,,0.241,,,0.0345,,,0
2024-02-10 16:41:40,,,0.238,,,0.0234,,,0
2024-02-10 16:41:50,,,0.189,,,0.0207,,,0
2024-02-10 16:42:00,,,0.242,,,0.0255,,,0
2024-02-10 16:42:10,,,0.190,,,0.0192,,,0
2024-02-10 16:42:20,,,0.201,,,0.0216,,,0
2024-02-10 16:42:30,,,0.214,,,0.0285,,,0
2024-02-10 16:42:40,,,0.159,,,0.0207,,,0
2024-02-10 16:42:50,,,0.133,,,0.0192,,,0
2024-02-10 16:43:00,,,0.204,,,0.0237,,,0
2024-02-10 16:43:10,,,0.120,,,0.0177,,,0
2024-02-10 16:43:20,,,0.121,,,0.0180,,,0
2024-02-10 16:43:30,,,0.200,,,0.0276,,,0
2024-02-10 16:43:40,,,0.192,,,0.0204,,,0
2024-02-10 16:43:50,,,0.189,,,0.0186,,,0
2024-02-10 16:44:00,,,0.255,,,0.0261,,,0
2024-02-10 16:44:10,,,0.224,,,0.0192,,,0
2024-02-10 16:44:20,,,0.622,,,0.0204,,,0
2024-02-10 16:44:30,,,0.323,,,0.0309,,,0
2024-02-10 16:44:40,,,0.204,,,0.0225,,,0
2024-02-10 16:44:50,,,0.219,,,0.0201,,,0
2024-02-10 16:45:00,,,0.351,,,0.0261,,,0
2024-02-10 16:45:10,,,0.169,,,0.0201,,,0
2024-02-10 16:45:20,,,0.175,,,0.0210,,,0
2024-02-10 16:45:30,,,0.268,,,0.0306,,,0
2024-02-10 16:45:40,,,0.169,,,0.0192,,,0
2024-02-10 16:45:50,,,0.164,,,0.0189,,,0
2024-02-10 16:46:00,,,0.160,,,0.0246,,,0
2024-02-10 16:46:10,,,0.116,,,0.0174,,,0
2024-02-10 16:46:20,,,0.121,,,0.0180,,,0
2024-02-10 16:46:30,,,0.217,,,0.0282,,,0
2024-02-10 16:46:40,,,0.230,,,0.0204,,,0
2024-02-10 16:46:50,,,0.175,,,0.0186,,,0
2024-02-10 16:47:00,,,0.229,,,0.0243,,,0
2024-02-10 16:47:10,,,0.191,,,0.0189,,,0
2024-02-10 16:47:20,,,0.224,,,0.0198,,,0
2024-02-10 16:47:30,,,0.258,,,0.0285,,,0
2024-02-10 16:47:40,,,0.206,,,0.0228,,,0
2024-02-10 16:47:50,,,0.205,,,0.0213,,,0
2024-02-10 16:48:00,,,0.256,,,0.0270,,,0
2024-02-10 16:48:10,,,0.162,,,0.0219,,,0
2024-02-10 16:48:20,,,0.214,,,0.0204,,,0
2024-02-10 16:48:30,,,0.262,,,0.0285,,,0
2024-02-10 16:48:40,,,0.174,,,0.0210,,,0
2024-02-10 16:48:50,,,0.165,,,0.0201,,,0
2024-02-10 16:49:00,,,0.179,,,0.0249,,,0
2024-02-10 16:49:10,,,0.119,,,0.0183,,,0
2024-02-10 16:49:20,,,0.137,,,0.0180,,,0
2024-02-10 16:49:30,,,0.163,,,0.0240,,,0
2024-02-10 16:49:40,,,1.04,,,0.0237,,,0
2024-02-10 16:49:50,,,0.171,,,0.0198,,,0
2024-02-10 16:50:00,,,0.246,,,0.0255,,,0
2024-02-10 16:50:10,,,0.215,,,0.0186,,,0
2024-02-10 16:50:20,,,0.233,,,0.0189,,,0
2024-02-10 16:50:30,,,0.262,,,0.0261,,,0
2024-02-10 16:50:40,,,0.232,,,0.0216,,,0
2024-02-10 16:50:50,,,0.229,,,0.0207,,,0
2024-02-10 16:51:00,,,0.238,,,0.0312,,,0
2024-02-10 16:51:10,,,0.202,,,0.0186,,,0
2024-02-10 16:51:20,,,0.177,,,0.0198,,,0
2024-02-10 16:51:30,,,0.237,,,0.0255,,,0
2024-02-10 16:51:40,,,0.206,,,0.0195,,,0
2024-02-10 16:51:50,,,0.182,,,0.0198,,,0
2024-02-10 16:52:00,,,0.191,,,0.0273,,,0
2024-02-10 16:52:10,,,0.122,,,0.0177,,,0
2024-02-10 16:52:20,,,0.120,,,0.0180,,,0
2024-02-10 16:52:30,,,0.164,,,0.0252,,,0
2024-02-10 16:52:40,,,0.157,,,0.0198,,,0
2024-02-10 16:52:50,,,0.204,,,0.0195,,,0
2024-02-10 16:53:00,,,0.224,,,0.0273,,,0
2024-02-10 16:53:10,,,0.177,,,0.0195,,,0
2024-02-10 16:53:20,,,0.173,,,0.0192,,,0
2024-02-10 16:53:30,,,0.281,,,0.0255,,,0
2024-02-10 16:53:40,,,0.237,,,0.0207,,,0
2024-02-10 16:53:50,,,0.280,,,0.0210,,,0
2024-02-10 16:54:00,,,0.248,,,0.0324,,,0
2024-02-10 16:54:10,,,0.158,,,0.0183,,,0
2024-02-10 16:54:20,,,0.184,,,0.0186,,,0
2024-02-10 16:54:30,,,0.235,,,0.0264,,,0
2024-02-10 16:54:40,,,0.181,,,0.0189,,,0
2024-02-10 16:54:50,,,0.166,,,0.0198,,,0
2024-02-10 16:55:00,,,0.205,,,0.0312,,,0
2024-02-10 16:55:10,,,0.120,,,0.0180,,,0
2024-02-10 16:55:20,,,0.188,,,0.0180,,,0
2024-02-10 16:55:30,,,0.160,,,0.0237,,,0
2024-02-10 16:55:40,,,0.131,,,0.0192,,,0
2024-02-10 16:55:50,,,0.176,,,0.0198,,,0
2024-02-10 16:56:00,,,0.225,,,0.0342,,,0
2024-02-10 16:56:10,,,0.195,,,0.0192,,,0
2024-02-10 16:56:20,,,0.171,,,0.0198,,,0
2024-02-10 16:56:30,,,0.243,,,0.0264,,,0
2024-02-10 16:56:40,,,0.191,,,0.0201,,,0
2024-02-10 16:56:50,,,0.311,,,0.0219,,,0
2024-02-10 16:57:00,,,0.265,,,0.0285,,,0
2024-02-10 16:57:10,,,0.170,,,0.0192,,,0
2024-02-10 16:57:20,,,0.183,,,0.0192,,,0
2024-02-10 16:57:30,,,0.216,,,0.0246,,,0
2024-02-10 16:57:40,,,0.163,,,0.0192,,,0
2024-02-10 16:57:50,,,0.165,,,0.0198,,,0
2024-02-10 16:58:00,,,0.233,,,0.0249,,,0
2024-02-10 16:58:10,,,0.124,,,0.0177,,,0
2024-02-10 16:58:20,,,0.125,,,0.0180,,,0
2024-02-10 16:58:30,,,0.223,,,0.0246,,,0
2024-02-10 16:58:40,,,0.120,,,0.0177,,,0
2024-02-10 16:58:50,,,0.177,,,0.0207,,,0
2024-02-10 16:59:00,,,0.243,,,0.0261,,,0
2024-02-10 16:59:10,,,0.173,,,0.0186,,,0
2024-02-10 16:59:20,,,0.182,,,0.0186,,,0
2024-02-10 16:59:30,,,0.255,,,0.0246,,,0
2024-02-10 16:59:40,,,0.177,,,0.0186,,,0
2024-02-10 16:59:50,,,0.219,,,0.0210,,,0
2024-02-10 17:00:00,,,0.309,,,0.0273,,,0
2024-02-10 17:00:10,,,0.170,,,0.0189,,,0
2024-02-10 17:00:20,,,0.194,,,0.0189,,,0
2024-02-10 17:00:30,,,0.266,,,0.0264,,,0
2024-02-10 17:00:40,,,0.178,,,0.0186,,,0
2024-02-10 17:00:50,,,0.196,,,0.0195,,,0
2024-02-10 17:01:00,,,0.263,,,0.0258,,,0
2024-02-10 17:01:10,,,0.126,,,0.0180,,,0
2024-02-10 17:01:20,,,0.121,,,0.0180,,,0
2024-02-10 17:01:30,,,0.161,,,0.0237,,,0
2024-02-10 17:01:40,,,0.120,,,0.0177,,,0
2024-02-10 17:01:50,,,0.161,,,0.0198,,,0
2024-02-10 17:02:00,,,0.237,,,0.0264,,,0
2024-02-10 17:02:10,,,0.174,,,0.0189,,,0
2024-02-10 17:02:20,,,0.172,,,0.0189,,,0
2024-02-10 17:02:30,,,0.241,,,0.0258,,,0
2024-02-10 17:02:40,,,0.182,,,0.0189,,,0
2024-02-10 17:02:50,,,0.214,,,0.0219,,,0
2024-02-10 17:03:00,,,0.291,,,0.0300,,,0
2024-02-10 17:03:10,,,0.189,,,0.0210,,,0
2024-02-10 17:03:20,,,0.181,,,0.0195,,,0
2024-02-10 17:03:30,,,0.252,,,0.0252,,,0
2024-02-10 17:03:40,,,0.181,,,0.0195,,,0
2024-02-10 17:03:50,,,0.181,,,0.0195,,,0
2024-02-10 17:04:00,,,0.243,,,0.0276,,,0
2024-02-10 17:04:10,,,0.144,,,0.0183,,,0
2024-02-10 17:04:20,,,0.122,,,0.0180,,,0
2024-02-10 17:04:30,,,0.160,,,0.0240,,,0
2024-02-10 17:04:40,,,0.152,,,0.0177,,,0
2024-02-10 17:04:50,,,0.139,,,0.0189,,,0
2024-02-10 17:05:00,,,0.253,,,0.0279,,,0
2024-02-10 17:05:10,,,0.188,,,0.0192,,,0
2024-02-10 17:05:20,,,0.638,,,0.0192,,,0
2024-02-10 17:05:30,,,0.257,,,0.0246,,,0
2024-02-10 17:05:40,,,0.192,,,0.0189,,,0
2024-02-10 17:05:50,,,0.210,,,0.0213,,,0
2024-02-10 17:06:00,,,0.303,,,0.0303,,,0
2024-02-10 17:06:10,,,0.217,,,0.0210,,,0
2024-02-10 17:06:20,,,0.173,,,0.0189,,,0
2024-02-10 17:06:30,,,0.248,,,0.0267,,,0
2024-02-10 17:06:40,,,0.165,,,0.0192,,,0
2024-02-10 17:06:50,,,0.191,,,0.0192,,,0
2024-02-10 17:07:00,,,0.244,,,0.0279,,,0
2024-02-10 17:07:10,,,0.183,,,0.0186,,,0
2024-02-10 17:07:20,,,0.118,,,0.0174,,,0
2024-02-10 17:07:30,,,0.160,,,0.0237,,,0
2024-02-10 17:07:40,,,0.121,,,0.0177,,,0
2024-02-10 17:07:50,,,0.121,,,0.0177,,,0
2024-02-10 17:08:00,,,0.251,,,0.0300,,,0
2024-02-10 17:08:10,,,0.173,,,0.0189,,,0
2024-02-10 17:08:20,,,0.174,,,0.0192,,,0
2024-02-10 17:08:30,,,0.249,,,0.0270,,,0
2024-02-10 17:08:40,,,0.827,,,0.0204,,,0
2024-02-10 17:08:50,,,0.184,,,0.0192,,,0
2024-02-10 17:09:00,,,0.317,,,0.0321,,,0
2024-02-10 17:09:10,,,0.223,,,0.0207,,,0
2024-02-10 17:09:20,,,0.175,,,0.0192,,,0
2024-02-10 17:09:30,,,0.237,,,0.0258,,,0
2024-02-10 17:09:40,,,0.185,,,0.0189,,,0
2024-02-10 17:09:50,,,0.188,,,0.0198,,,0
2024-02-10 17:10:00,,,0.252,,,0.0279,,,0
2024-02-10 17:10:10,,,0.169,,,0.0198,,,0
2024-02-10 17:10:20,,,0.143,,,0.0183,,,0
2024-02-10 17:10:30,,,0.161,,,0.0240,,,0
2024-02-10 17:10:40,,,0.124,,,0.0177,,,0
2024-02-10 17:10:50,,,0.120,,,0.0177,,,0
2024-02-10 17:11:00,,,0.219,,,0.0276,,,0
